Date;VTSIM;SPYSIM;VXUSSIM;GLDSIM;CASHX;SHYSIM;IEFSIM;TLTSIM;ZROZSIM;KMLMSIM;DBMFSIM
23/09/1988;96750.36;64166.07;128453.57;31610.74;278035.42;31600.71;31639.03;30632.18;26881.49;;
26/09/1988;97387.37;63966.03;129840.96;31212;278115.96;31583.23;31593.86;30525.02;26616.4;;
27/09/1988;96571.94;63827.79;128400.31;31354.13;278196.86;31576.98;31530.13;30477.12;26489.59;;
28/09/1988;96828.65;64031.81;128723.14;31219.9;278277.89;31565.22;31503.92;30371.02;26228.58;;
29/09/1988;97074.92;64875.22;128573.01;31464.67;278358.39;31609.24;31664.81;30587.07;26713.27;;
30/09/1988;96827.7;64722.72;128132;31322.54;278438.48;31675.67;31883.46;30895.2;27417.54;;
03/10/1988;96606.92;64605.87;127874.82;31267.27;278518.47;31697.28;31951.44;30966.09;27568.39;;
04/10/1988;96708.17;64434.35;128156.06;31464.67;278598.38;31696.46;31905.49;30946.85;27507.28;;
05/10/1988;97088.51;64738.2;128656.91;31223.85;278678.2;31706.87;31916.53;30927.66;27446.34;;
06/10/1988;96814.72;64873.3;128037.57;31879.19;278758.93;31717.29;31927.58;30968.53;27526.55;;
07/10/1988;97808.65;66232.46;129029.78;31891.04;278839.35;31823.31;32263.63;31466.84;28692.14;;
10/10/1988;97654.76;66281.97;128683.92;32116.07;278919.79;31833.55;32274.57;31477.65;28702;;
11/10/1988;96666.19;66217.41;126875.12;32155.55;279000.48;31826.87;32189.4;31334.66;28345.08;;
12/10/1988;95270.72;65287.7;124921.76;32088.43;279081.08;31803.34;32028.27;31101.91;27777.88;;
13/10/1988;96129.81;65591.54;126356.57;32112.12;279162.37;31808.05;32039.32;31112.76;27787.57;;
14/10/1988;95192.67;65667.21;124524.09;32183.18;279243.46;31835.32;32107.64;31245.09;28084.43;;
17/10/1988;96166.71;65892.62;126229.23;32609.55;279324.68;31845.65;32156.95;31317;28238.96;;
18/10/1988;96905.38;66607.63;127165.75;32487.17;279406.26;31855.99;32187.15;31358.46;28321.45;;
19/10/1988;97379.52;66043.95;128416.54;32471.38;279488.64;31838.14;32121.56;31247.12;28041.49;;
20/10/1988;98706.58;67457.72;129981.16;32546.39;279571.27;31848.54;32190.07;31441.64;28487.2;;
21/10/1988;98846.2;67652.22;130132.92;32392.42;279653.81;31847.67;32124.5;31329.81;28205.52;;
24/10/1988;99173.83;67333.34;130911.59;32017.37;279737.15;31846.82;32135.56;31218.75;27926.77;;
25/10/1988;99744.33;67366.22;131999.13;32187.13;279819.74;31857.27;32146.63;31229.63;27936.5;;
26/10/1988;100488.81;67137.66;133582;32167.39;279902.02;31912.87;32234.4;31270.94;28018.13;;
27/10/1988;100639.62;66172.33;134611.87;32175.29;279983.99;31962.84;32380.31;31527.13;28610.18;;
28/10/1988;101757.97;66478.53;136540.7;32491.12;280065.88;31973.14;32449.37;31661.9;28915.99;;
31/10/1988;102991.67;66592.23;138834;32562.18;280147.67;31994.78;32538.02;31860.21;29375.93;;
01/11/1988;102206.09;66622.73;137277.24;32443.74;280229.27;32005.06;32490.71;31808.37;29235.09;;
02/11/1988;102664.93;66631.84;138164.08;32747.73;280311.23;31992.66;32404.85;31663.31;28871.31;;
03/11/1988;103148.72;66674.24;139029.72;33430.71;280393.54;32014.34;32493.37;31830.17;29255.13;;
04/11/1988;102717.61;65996.5;138641.18;33241.22;280476.44;31956.66;32195.81;31376.74;28157.83;;
07/11/1988;103569.08;65439.98;140795;33209.63;280559.69;31904.99;32092.18;31235.33;27808.12;;
08/11/1988;103768.55;65739.05;140937.74;33031.98;280644.19;31898.66;32103.34;31215.93;27746.48;;
09/11/1988;104569.28;65315.62;142795.01;33225.42;280728.49;31886.74;32114.5;31106;27472.57;;
10/11/1988;104542.11;65410.3;142677.24;33091.2;280813.6;31880.51;32144.77;31177.29;27623.72;;
11/11/1988;103484.95;64048.13;141707.95;33185.95;280898.74;31891.2;32155.93;31188.22;27633.41;;
14/11/1988;102764.47;64009.72;140406.84;33106.99;280985.46;31890.64;32147.97;31138.77;27501.52;;
15/11/1988;104087.56;64166.19;142869.59;33478.09;281074.11;31862.01;32140.03;31149.72;27511.19;;
16/11/1988;103793.18;63101.1;143222.13;33466.25;281162.67;31839.14;31998.8;30891.12;26892.53;;
17/11/1988;103651.05;63295.6;142866;33320.17;281251.03;31850.01;31896.33;30783.5;26627.51;;
18/11/1988;104371.89;63749.15;143913.02;32984.6;281339.65;31849.66;31926.53;30853.7;26773.98;;
21/11/1988;104202.15;63698.86;143697.45;32842.48;281428.85;31838.14;31956.75;30894.38;26852.29;;
22/11/1988;104421.39;63943.26;143947.21;33035.93;281518.19;31809.9;31873.41;30875.66;26793.03;;
23/11/1988;103907.51;64377.78;142540.64;33103.04;281607.68;31826.51;31903.62;30916.36;26871.4;;
25/11/1988;103033.19;63966.27;141161.82;33485.98;281697.41;31776.06;31745.32;30720.29;26402.78;;
28/11/1988;103632.13;64310.48;142098;33497.83;281786.61;31776.04;31775.48;30819.79;26616.16;;
29/11/1988;104357.88;64859.06;143017.33;33407.03;281875.96;31809.52;31843.32;30890.05;26762.57;;
30/11/1988;106582.41;65531.23;146785;33367.55;281963.54;31887.79;31987.05;31080.02;27187.34;;
01/12/1988;106386.15;65252.79;146499.82;33537.31;282051.38;31887.57;32093.4;31241.55;27548.21;;
02/12/1988;105584.9;65100.31;145037.4;33497.83;282141.7;31753.31;31782.96;30774.95;26449.77;;
05/12/1988;106693.34;65850.88;146651.28;33872.88;282231.38;31781.31;31888.56;30933.96;26800.62;;
06/12/1988;107311.73;66492.14;147328.68;33774.18;282320.42;31909.92;32242.32;31487.91;28077.82;;
07/12/1988;107287.69;66629.58;147182.98;33367.55;282409.93;31892.94;32157.94;31407.28;27872.04;;
08/12/1988;106499.32;66272.73;145925.8;33414.92;282499.36;31864.87;32131.07;31448.79;27953.51;;
09/12/1988;107679.38;66386.4;148128.14;33142.52;282587.7;31859.29;32047.21;31459.8;27963.29;;
12/12/1988;107193.04;66274.32;147272.14;33162.26;282676.29;31859.34;32039.56;31562.68;28189.46;;
13/12/1988;107049.93;66233.53;147079.51;33201.74;282767.15;31809.22;31918.31;31451.25;27911.06;;
14/12/1988;105858.64;66005.01;144943.24;33162.26;282858.26;31798.32;31854.25;31219.69;27353.3;;
15/12/1988;105889.84;65769.36;145173.24;33039.87;282950.19;31809.74;31865.67;31200.62;27292.85;;
16/12/1988;107201.83;66256.52;147340.85;32510.86;283041.81;31832.3;31914.84;31271.96;27443;;
19/12/1988;106971.65;66894.83;146450.26;32609.55;283133.8;31843.71;31964.06;31283;27452.69;;
20/12/1988;106454.57;66559.53;145624.37;32601.66;283225.71;31894.19;32108.31;31568.01;28104.34;;
21/12/1988;106134.92;66547.97;145047.5;32735.89;283316.74;31916.71;32138.73;31579.04;28114.16;;
22/12/1988;106208.01;66435.69;145231.17;32945.12;283407.25;31956.02;32150.11;31651.55;28268.84;;
23/12/1988;108172.33;66685.51;148786.35;32945.12;283497.78;31967.3;32199.65;31724.28;28424.38;;
27/12/1988;107146.03;66446.14;146955.18;32945.12;283589.47;31916.98;32058.69;31612.1;28143.59;;
28/12/1988;106825.4;66516.11;146247.46;32597.71;283682.42;31883.71;31918.71;31470.19;27794.27;;
29/12/1988;107789.28;67082.47;147689.77;32392.42;283773.94;31923.11;31986.87;31481.26;27804.04;;
30/12/1988;107718.48;66689.63;147675;32392.42;283865.16;31956.91;32074.15;31522.84;27885.32;;
03/01/1989;107038.38;66121.73;146842.09;32499.01;283956.85;31929.16;31915.28;31260.96;27258.18;;
04/01/1989;108655.5;67119.72;149173;32321.36;284049.81;31918.3;31945.65;31302.19;27337.89;;
05/01/1989;108720.33;67268.82;149152.99;32155.55;284143.03;31890.79;31862.91;31253.03;27207.63;;
06/01/1989;108752.25;67437.11;149019.57;32084.48;284236.5;31902.39;31912.1;31384.88;27498.05;;
09/01/1989;108424.79;67521.46;148294.63;31776.55;284329.89;31930.73;31961.36;31426.3;27578.45;;
10/01/1989;107698.84;67387.6;147003.17;31938.41;284423.54;31964.65;31954;31437.4;27588.19;;
11/01/1989;109124.4;67788.48;149478;31883.14;284516.54;31953.84;31965.52;31448.5;27597.93;;
12/01/1989;109740.76;68076.66;150433.18;31910.78;284609.8;32015.77;32166.7;31673.47;28108.28;;
13/01/1989;111172.66;68254.53;153106.87;32021.32;284702.53;32060.92;32331.04;31963.21;28775.84;;
16/01/1989;111647.21;68329.29;153938.9;31701.54;284795.28;32072.36;32342.47;31974.3;28785.82;;
17/01/1989;111129.03;68197.82;153045.43;31760.76;284888.4;32072.57;32353.9;31985.39;28795.8;;
18/01/1989;111794.38;68922.41;153772.83;31780.5;284981.79;32100.89;32500.05;32153.22;29178.44;;
19/01/1989;111303.5;69023.54;152711.2;31867.35;285074.86;32134.84;32492.15;32101.44;29038.79;;
20/01/1989;111077.69;68966.41;152294.26;32017.37;285168.07;32123.72;32445.75;32018.58;28825.68;;
23/01/1989;109815.03;68465.67;150207.01;32171.34;285261.66;32135.17;32515.02;32092.29;28984.3;;
24/01/1989;110786.22;69432.43;151422.06;32238.45;285354.59;32180.43;32661.98;32387.77;29673.23;;
25/01/1989;109248.77;69598.31;148267.2;31914.73;285448.47;32174.9;32557.09;32271.91;29379.55;;
26/01/1989;109696.92;70219.76;148619.12;32076.59;285542.94;32163.78;32568.51;32314.68;29465.34;;
27/01/1989;110219.25;70740.51;149209.46;31563.36;285637.32;32214.73;32657.44;32484.97;29857.06;;
30/01/1989;111181.12;71031.06;150832.24;31109.36;285731.18;32209.19;32571.97;32273.5;29334.27;;
31/01/1989;111325.96;71635.72;150611;31109.36;285826.31;32209.34;32564.07;32253.02;29269.01;;
01/02/1989;111427.99;71554.6;150792.68;31014.61;285921.24;32220.81;32614.22;32295.75;29354.49;;
02/02/1989;112072.26;71504.66;152007.35;30880.38;286016.32;32232.28;32645.04;32338.55;29440.21;;
03/02/1989;113162.98;71545.83;154019.05;30793.53;286112.57;32181.72;32598.37;32286.36;29299.27;;
06/02/1989;113217.19;71332.84;154212.04;30627.71;286209.41;32182.05;32609.83;32265.9;29234.11;;
07/02/1989;114881.72;72203.64;156735.05;30872.48;286306.29;32227.48;32718.3;32435.57;29622.66;;
08/02/1989;114602.8;71978.66;156312.2;30836.95;286403.21;32227.76;32749.19;32383.12;29480.79;;
09/02/1989;113937.52;71367.64;155461.77;31093.56;286499.58;32199.9;32412.7;31861.86;28230.34;;
10/02/1989;111707.27;70408.95;151952.62;30761.94;286596.79;32160.96;32309.34;31688.54;27808.62;;
13/02/1989;112058.37;70543.64;152583.69;30359.26;286694.03;32161.49;32301.83;31669.15;27747.14;;
14/02/1989;112786.13;70378.61;154031.03;30327.67;286791.41;32150.84;32256.19;31558.46;27473.56;;
15/02/1989;112910.4;70971.26;153775.66;30082.91;286888.03;32173.9;32286.88;31600.07;27553.91;;
16/02/1989;113091.76;71117.93;153970.46;30339.52;286984.8;32208.2;32317.6;31702.84;27776.66;;
17/02/1989;112772.59;71595.49;152980.79;30035.53;287081.37;32219.98;32348.33;31744.68;27857.88;;
21/02/1989;111312.52;71418.47;150300.07;30280.3;287177.86;32209.28;32321.72;31755.89;27867.72;;
22/02/1989;110531.21;70212.84;149706.85;30536.91;287275.07;32181.8;32199.98;31553.59;27381.39;;
23/02/1989;111098.08;70496.18;150612.66;30833;287373.22;32126.48;32078.98;31413.72;27042.22;;
24/02/1989;110354.21;69326.54;150024.58;30667.19;287471.87;32105;32052.92;31394.88;26982.64;;
